dataset,model,probability_calibration,method,setting,coverage_class_1,abstention_rate,mean_cost,ablation
bank_marketing,gnb,isotonic,marginal_cp,0.31,0.0,0.2590733163773084,0.3617162446090899,alpha_frontier
bank_marketing,gnb,isotonic,marginal_cp,0.33,0.0,0.27946477938737146,0.3273250027645693,alpha_frontier
bank_marketing,gnb,isotonic,marginal_cp,0.35000000000000003,0.0,0.30186884883335174,0.29437133694570383,alpha_frontier
bank_marketing,gnb,isotonic,marginal_cp,0.37,0.0,0.3244498507132589,0.2659515647462125,alpha_frontier
bank_marketing,gnb,isotonic,marginal_cp,0.39,0.0,0.3445095654097092,0.24549375207342697,alpha_frontier
bank_marketing,gnb,isotonic,marginal_cp,0.41000000000000003,0.0,0.35594382395222823,0.23133915735928343,alpha_frontier
bank_marketing,gnb,isotonic,marginal_cp,0.43,0.0,0.3976777618047108,0.18964945261528254,alpha_frontier
bank_marketing,gnb,isotonic,marginal_cp,0.45,0.0,0.4218953886984408,0.1680858122304545,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.01,0.998015122873346,0.9853256662611966,0.002941501714032954,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.03,0.9949905482041588,0.9197832577684396,0.029403958863209113,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.05,0.9602079395085067,0.6554019683733274,0.08201924140218954,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.06999999999999999,0.9475425330812854,0.5763352869622913,0.10908990379298907,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.09,0.9391304347826086,0.5442883998673007,0.12394116996571936,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.11,0.9036862003780719,0.4417781709609643,0.16888200818312507,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.13,0.8918714555765594,0.39847395775738137,0.19072210549596375,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.15000000000000002,0.8673913043478262,0.32201702974676544,0.23749861771535996,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.17,0.8530245746691871,0.2829591949574256,0.263828375539091,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.19,0.8321361058601134,0.16888200818312507,0.34525046997677766,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.21000000000000002,0.813421550094518,0.11164436580780715,0.39261307088355635,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.23,0.793289224952741,0.08197500829370784,0.42356518854362496,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.25,0.7671077504725898,0.02503593940064138,0.4801725091230786,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.27,0.7468809073724008,0.013126174941944044,0.49220391463010066,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.29000000000000004,0.7363894139886579,0.032400751962844185,0.47184562645139894,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.31,0.7161625708884689,0.06631648789118656,0.43989826385049213,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.33,0.6917769376181474,0.09488001769324339,0.41146743337388036,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.35000000000000003,0.6745746691871456,0.1415238305871945,0.36600685613181466,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.37,0.6542533081285444,0.17354860112794426,0.3388587858011722,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.39,0.6431947069943289,0.19453721110251024,0.32157469866194843,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.41000000000000003,0.6361058601134215,0.20387039699214862,0.3165210660179144,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.43,0.6277882797731569,0.22043569611854474,0.30667919938073646,alpha_frontier
bank_marketing,gnb,isotonic,mondrian_cp,0.45,0.6277882797731569,0.23619374101514984,0.30015481587968595,alpha_frontier
bank_marketing,gnb,none,cost_tuned_threshold,,0.8238185255198488,0.0,0.48905230565077956,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.01,0.9820415879017013,0.9058277120424638,0.029381842308968266,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.03,0.9175803402646503,0.5309078845515869,0.11720667919938074,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.05,0.8482986767485823,0.34777175716023445,0.20967599248037155,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.06999999999999999,0.7653119092627599,0.23943381621143428,0.3171956209222603,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.09,0.6906427221172022,0.16516642707066237,0.416067676655977,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.11,0.6275047258979206,0.11125732610859226,0.501979431604556,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.13,0.5738185255198488,0.06991042795532457,0.5777949795421874,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.15000000000000002,0.5159735349716446,0.02866305429614066,0.6587858011721773,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.17,0.4688090737240076,0.010980869180581665,0.692082273581776,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.19,0.4227788279773157,0.050425743669136346,0.6161008514873383,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.21000000000000002,0.38534971644612476,0.08805706070994139,0.5452615282538981,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.23,0.35793950850661627,0.12113236757713149,0.4856905894061705,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.25,0.33355387523629487,0.1532677208890855,0.43303107375870836,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.27,0.3173913043478261,0.18427512993475617,0.38643149397323895,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.29000000000000004,0.30236294896030247,0.21236315382063475,0.3484241955103395,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.31,0.29168241965973535,0.23909100962070112,0.31621143425854253,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.33,0.2820415879017013,0.2640163662501382,0.2888753732168528,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.35000000000000003,0.2720226843100189,0.2895388698440783,0.2620701094769435,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.37,0.2611531190926276,0.3131482914961849,0.23944487448855467,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.39,0.25321361058601133,0.3378967156916952,0.21794758376644915,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.41000000000000003,0.24224952741020794,0.3627114895499281,0.1987835895167533,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.43,0.23175803402646503,0.38544730730952115,0.185181908658631,alpha_frontier
bank_marketing,gnb,none,marginal_cp,0.45,0.2220226843100189,0.4090124958531461,0.17266393895831028,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.01,0.9896975425330814,0.9467322791109145,0.021585756939068893,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.03,0.971266540642722,0.75260422426186,0.0601902023664713,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.05,0.9514177693761814,0.5861329204909875,0.10159239190534115,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.06999999999999999,0.9312854442344045,0.5061262855247153,0.14225367687714255,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.09,0.9118147448015123,0.4291606767665598,0.18227358177595931,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.11,0.8919659735349716,0.3471967267499724,0.2224925356629437,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.13,0.8723062381852552,0.2770209001437576,0.2633307530686719,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.15000000000000002,0.8494328922495274,0.21495079066681413,0.30697777286298794,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.17,0.8295841209829868,0.16358509344244165,0.3473073095211766,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.19,0.8114366729678639,0.11917505252681633,0.38601127944266284,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.21000000000000002,0.7921550094517958,0.07508570164768329,0.4272697113789672,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.23,0.7737240075614367,0.034523941169965724,0.46676987725312397,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.25,0.7522684310018903,0.011268384385712706,0.49109808691805823,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.27,0.7331758034026465,0.041302665044786024,0.4582992369788787,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.29000000000000004,0.7120037807183365,0.0765675107818202,0.42426186000221167,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.31,0.6908317580340265,0.11169965719340927,0.3904014154594714,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.33,0.6693761814744802,0.1442109919274577,0.3613623797412363,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.35000000000000003,0.6491493383742911,0.17626893729956872,0.3351542629658299,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.37,0.6310018903591683,0.20620369346455822,0.3118544730730952,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.39,0.6128544423440454,0.23334070551808028,0.2949463673559659,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.41000000000000003,0.5945179584120983,0.26070994139113124,0.2791219727966383,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.43,0.5750472589792059,0.28742673891407716,0.26270043127280773,alpha_frontier
bank_marketing,gnb,none,mondrian_cp,0.45,0.5543478260869565,0.31543735486011276,0.24688709499060044,alpha_frontier
bank_marketing,gnb,sigmoid,cost_tuned_threshold,,0.8240075614366729,0.0,0.4898263850492093,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.01,0.9161625708884689,0.570419108702864,0.09808691805816654,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.03,0.7465973534971645,0.29990047550591614,0.29647240959858456,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.05,0.5770321361058601,0.19911533783036603,0.4948579011390025,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.06999999999999999,0.40652173913043477,0.1289505695012717,0.694349220391463,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.09,0.2501890359168242,0.058863209112020344,0.879453721110251,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.11,0.1715500945179584,0.015083489992259206,0.9822735817759594,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.13,0.09536862003780719,0.024051752736923587,0.9608758155479377,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.15000000000000002,0.015500945179584119,0.060256552029193854,0.8763905783478935,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.17,0.0,0.0911533783036603,0.7947583766449188,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.19,0.0,0.11691916399424969,0.7245383169302222,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.21000000000000002,0.0,0.14445427402410704,0.6514431051642153,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.23,0.0,0.17276346345239413,0.5714917615835453,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.25,0.0,0.19949131925246047,0.4947473183677983,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.27,0.0,0.22463784142430607,0.4289505695012717,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.29000000000000004,0.0,0.24980648015039258,0.3788565741457481,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.31,0.0,0.2750635850934424,0.33440230012164107,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.33,0.0,0.30018799071104724,0.2950348335729293,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.35000000000000003,0.0,0.32251465221718456,0.2665044786022338,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.37,0.0,0.3450403627114896,0.24206568616609533,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.39,0.0,0.3679973460134911,0.21707397987393562,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.41000000000000003,0.0,0.38924029636182683,0.1965055844299458,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.43,0.0,0.41247373659183906,0.1769324339267942,alpha_frontier
bank_marketing,gnb,sigmoid,marginal_cp,0.45,0.0,0.43394891075970365,0.16134026318699546,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.01,0.9897920604914934,0.947970806148402,0.020966493420325114,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.03,0.9713610586011342,0.751874377971912,0.060875815547937626,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.05,0.9517013232514178,0.5915072431715138,0.10162556673670242,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.06999999999999999,0.9331758034026466,0.5096759924803715,0.14005307973017805,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.09,0.9118147448015123,0.4298794647793874,0.182760145969258,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.11,0.8922495274102079,0.34953002322238197,0.22294592502488114,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.13,0.8719281663516067,0.27812672785580006,0.2646909211544841,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.15000000000000002,0.8498109640831759,0.21698551365697222,0.3070772973570718,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.17,0.8290170132325143,0.1653986508901913,0.34774964060599356,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.19,0.8120037807183366,0.12153046555346676,0.38525931659847396,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.21000000000000002,0.7925330812854442,0.07736370673449076,0.4268273802941501,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.23,0.7736294896030246,0.036636072099966825,0.46686940174720776,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.25,0.7524574669187146,0.010450071878801283,0.49398429724648896,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.27,0.7325141776937618,0.04000884662169634,0.46274466438128936,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.29000000000000004,0.7102079395085066,0.07551697445537985,0.4279995576689152,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.31,0.6905482041587903,0.10921154484131372,0.3946256773194736,alpha_frontier
bank_marketing,gnb,sigmoid,mondrian_cp,0.33,0.6691871455576559,0.14198827822625235,0.36528806811898706,alpha_frontier
